Frame,Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
96,609,792,394,822,565,822,325,1005,617,944,342,1036,651,1036,445,1097,531,1097,445,1219,548,1188,480,1371,531,1371,975,1
97,609,761,394,822,565,822,360,1005,617,975,342,1036,634,1036,445,1097,531,1097,445,1219,548,1158,480,1371,531,1371,944,1
98,579,761,394,792,565,792,360,944,617,975,342,1036,634,1036,445,1066,531,1066,445,1188,548,1188,480,1340,531,1371,944,1
99,579,731,394,792,565,792,342,914,600,975,325,1036,634,1036,445,1066,531,1066,445,1188,531,1127,480,1340,531,1340,914,1
100,579,731,394,761,582,792,325,914,600,944,325,1005,634,1005,445,1066,514,1066,445,1097,531,1097,480,1340,531,1340,914,1
0,548,700,411,761,582,761,342,883,651,883,291,975,720,944,462,1066,531,1066,445,1066,565,1097,480,1310,531,1340,914,1
1,548,731,411,761,582,761,342,883,651,883,308,944,720,944,462,1066,531,1066,445,1066,565,1097,480,1310,531,1340,914,1
2,548,731,411,761,582,761,360,883,651,883,291,975,720,944,462,1066,531,1066,445,1066,565,1097,497,1310,531,1340,914,1
3,548,731,411,761,582,761,342,883,651,883,291,975,720,944,462,1036,531,1066,462,1066,548,1097,497,1310,531,1340,914,1
4,548,731,411,761,582,761,360,883,651,883,308,975,702,975,462,1036,531,1036,462,1066,548,1066,480,1310,531,1340,914,1
5,548,731,411,761,582,761,342,883,651,883,308,975,702,975,462,1036,548,1005,462,1097,548,1097,480,1310,531,1340,914,1
6,579,731,411,792,582,761,342,914,651,914,308,975,702,1005,445,1036,531,1036,462,1097,548,1127,480,1310,531,1340,914,1
7,579,761,411,792,600,792,360,914,651,944,308,1005,702,1005,445,1066,531,1066,445,1097,548,1127,480,1310,531,1340,944,1
8,609,761,411,822,582,792,360,944,651,944,325,1005,702,1036,462,1066,548,1066,462,1249,548,1127,497,1340,531,1340,944,1
9,609,792,411,822,582,822,360,944,651,975,308,1036,702,1036,445,1066,548,1066,462,1280,548,1127,497,1340,548,1340,944,1
10,609,792,411,822,582,822,360,975,651,975,308,1036,702,1036,445,1066,531,1066,462,1280,548,1219,497,1340,531,1340,944,1
11,609,792,411,822,582,822,342,975,651,975,308,1036,702,1036,462,1066,531,1066,462,1280,548,1097,480,1340,531,1340,944,1
12,609,792,411,822,600,822,342,975,651,944,291,1036,702,1005,462,1097,531,1097,462,1280,548,1097,480,1340,531,1340,975,1
13,579,761,411,792,600,792,342,944,651,944,274,975,737,975,462,1066,531,1066,462,1127,548,1127,480,1340,531,1340,944,1
14,548,731,411,761,582,761,342,914,651,883,257,944,754,944,445,1066,531,1066,445,1097,565,1127,480,1310,531,1340,914,1
15,518,700,411,731,582,731,342,853,651,853,257,883,754,883,445,1005,548,975,445,1127,565,1127,480,1340,548,1340,883,1
16,487,640,411,700,582,700,342,822,668,822,240,853,771,853,462,1005,548,975,462,1219,565,1219,462,1310,565,1310,853,0
17,457,609,411,670,582,670,325,792,651,792,240,792,771,822,445,944,548,944,445,1127,548,1127,462,1310,565,1310,822,0
18,426,609,394,670,600,670,325,792,685,761,240,761,771,761,445,944,548,914,462,1097,565,1066,462,1280,565,1280,792,0
19,426,579,411,640,600,640,325,761,685,731,240,731,771,731,462,914,548,914,462,1097,565,1097,480,1280,565,1280,792,0
20,426,579,411,640,582,640,325,761,668,731,240,731,771,731,445,914,548,883,462,1066,565,1066,480,1249,565,1249,761,0
21,396,579,411,640,600,640,325,761,668,731,257,731,771,731,445,914,548,914,462,1066,565,1066,480,1219,565,1249,761,0
22,426,579,411,640,600,640,342,761,668,731,257,731,754,731,445,914,548,914,462,1066,565,1097,480,1249,565,1249,761,0
23,426,579,411,640,582,640,342,761,668,731,274,761,754,761,445,914,548,914,480,1036,565,1097,480,1249,565,1249,792,0
24,426,609,411,670,582,640,360,792,668,761,291,792,737,761,462,914,548,914,480,1097,565,1097,480,1249,565,1280,792,0
25,457,640,411,670,582,670,360,792,668,792,308,822,720,822,445,944,548,914,480,1097,565,1097,480,1249,565,1280,792,0
26,487,640,428,700,582,700,377,792,651,792,308,883,720,853,462,975,548,944,480,1097,565,1127,480,1280,565,1310,822,0
27,518,670,411,731,582,700,360,853,651,822,325,914,702,883,462,1005,548,975,480,1097,565,1066,497,1310,565,1310,853,0
28,548,700,411,761,582,761,360,914,651,853,325,975,702,944,462,1036,548,1005,480,1219,582,1097,497,1310,565,1340,883,1
29,579,731,411,792,582,792,360,975,651,914,342,1036,702,1005,462,1066,548,1066,480,1280,565,1249,497,1310,548,1340,944,1
30,609,761,411,822,600,822,360,975,651,944,342,1036,702,1036,480,1127,548,1127,480,1158,565,1158,497,1340,548,1371,975,1
31,609,761,411,822,600,822,360,1005,651,975,342,1066,702,1036,480,1127,548,1127,497,1340,548,1340,497,1340,548,1340,975,1
32,579,761,411,792,600,822,377,975,668,975,342,1036,702,1036,480,1158,548,1158,462,1127,548,1340,497,1340,548,1340,975,1
33,579,731,411,761,582,761,377,944,634,914,325,1005,702,1005,462,1097,548,1097,480,1127,600,1158,497,1340,548,1340,944,1
34,518,700,411,731,600,731,377,883,634,883,308,944,702,944,462,1036,565,1036,480,1249,582,1127,497,1340,548,1340,883,1
35,487,640,411,700,582,700,360,853,651,853,291,914,720,914,462,1005,548,1005,480,1188,565,1188,497,1310,565,1340,853,0
36,457,640,411,670,600,700,360,822,651,822,274,853,737,883,462,975,548,944,480,1219,565,1066,480,1280,565,1310,822,0
37,426,609,394,670,600,670,342,792,651,792,257,822,754,822,445,944,548,914,480,1188,565,1127,480,1280,565,1310,792,0
38,426,609,394,670,600,640,360,761,668,761,240,792,754,792,445,944,548,914,480,1158,565,1127,480,1280,565,1280,792,0
39,426,579,394,640,582,640,325,792,668,761,240,761,771,761,445,914,548,914,480,1127,565,1127,497,1280,565,1280,792,0
40,396,579,411,640,582,640,325,792,668,731,240,761,771,731,462,914,548,914,480,1127,565,1097,480,1219,565,1280,792,0
41,396,579,411,640,582,640,342,761,668,731,240,761,754,731,462,914,548,914,480,1127,548,1097,480,1280,565,1280,792,0
42,426,609,411,640,582,640,342,761,668,731,257,761,754,731,462,914,548,914,462,1097,548,1066,480,1249,548,1280,792,0
43,426,609,411,670,582,640,342,761,651,761,274,792,737,761,462,944,548,944,462,1097,548,1127,480,1280,548,1340,792,0
44,457,640,394,670,582,670,342,792,651,731,274,822,737,761,462,944,548,944,462,1127,548,1127,480,1280,548,1310,822,0
45,487,640,411,700,582,700,360,822,651,792,291,853,720,822,462,975,548,975,462,1219,565,1188,480,1310,548,1340,822,0
46,518,670,411,731,582,731,377,853,634,822,308,883,702,853,462,975,548,975,462,1158,565,1158,480,1340,548,1371,853,0
47,548,731,394,761,582,761,377,883,634,883,325,944,702,914,462,1036,548,1005,462,1188,548,1158,480,1371,548,1371,883,1
48,579,761,394,792,565,792,360,944,634,914,325,975,685,944,462,1066,548,1066,462,1127,565,1158,497,1340,548,1371,944,1
49,609,761,394,822,582,822,342,1005,634,944,325,1036,685,1005,462,1127,548,1127,462,1158,565,1158,497,1371,548,1371,975,1
50,609,761,394,822,582,822,342,1005,651,975,325,1066,668,1036,462,1127,548,1127,462,1127,565,1188,497,1371,548,1371,975,1
51,579,761,394,822,582,792,342,1005,634,975,325,1036,668,1036,480,1188,548,1158,462,1127,582,1188,497,1340,548,1340,1005,1
52,548,731,394,792,582,761,360,944,634,944,325,1005,668,1005,462,1066,548,1066,462,1158,582,1188,480,1340,531,1371,914,1
53,518,700,394,761,582,731,360,914,634,914,308,975,685,975,462,1066,548,1036,462,1158,565,1127,480,1340,548,1371,883,1
54,487,670,394,731,582,700,360,853,634,853,291,914,702,914,462,975,548,944,462,1158,565,1127,480,1340,548,1340,853,0
55,457,640,394,700,582,700,360,822,634,822,274,883,720,883,445,944,548,944,462,1158,565,1158,480,1310,565,1340,822,0
56,457,609,394,670,582,670,342,792,651,792,257,853,737,853,445,914,548,914,480,1158,565,1127,480,1310,565,1340,792,0
57,426,609,394,670,582,670,360,792,668,792,257,822,754,792,445,914,531,914,462,1127,565,1127,480,1310,565,1310,792,0
58,426,609,394,640,582,640,342,792,668,761,240,792,771,761,445,944,531,914,462,1036,565,1127,480,1249,565,1310,792,0
59,426,579,394,640,582,640,325,761,668,761,240,792,771,761,445,914,548,914,462,1097,565,1127,480,1280,565,1280,792,0
60,426,609,394,670,582,640,325,761,668,761,240,792,771,731,462,914,548,914,480,1097,548,1097,480,1280,565,1310,792,0
61,457,609,394,670,582,670,325,792,668,761,257,792,754,731,462,944,548,914,480,1127,548,1127,497,1280,565,1340,792,0
62,457,640,411,670,582,670,325,792,651,761,257,792,737,761,445,944,548,944,480,1127,548,1158,497,1280,565,1310,792,0
63,487,640,394,700,565,670,342,822,651,792,274,822,737,761,462,975,548,975,480,1127,548,1127,497,1280,565,1310,822,0
64,518,670,394,731,565,700,342,853,634,822,291,853,702,822,462,1005,548,975,480,1158,565,1158,497,1310,565,1310,853,0
65,548,700,411,761,565,731,342,883,617,853,308,914,685,853,462,1036,565,1005,480,1188,565,1127,480,1310,565,1340,883,1
66,579,731,411,792,565,761,342,944,617,883,325,975,685,914,462,1066,548,1036,480,1127,582,1127,497,1340,565,1340,914,1
67,609,761,411,822,582,822,342,975,634,914,325,1005,685,975,480,1127,548,1127,462,1066,582,1158,497,1340,548,1371,975,1
68,609,761,411,822,582,822,342,1005,634,944,342,1036,668,1005,480,1158,565,1158,480,1158,548,1340,497,1340,548,1371,1005,1
69,609,761,411,822,582,822,360,1005,651,975,342,1066,668,1036,480,1127,548,1127,480,1127,548,1340,497,1340,548,1371,975,1
70,579,731,411,792,582,792,360,975,634,944,342,1066,685,1036,462,1127,565,1127,462,1127,582,1188,514,1340,548,1340,975,1
71,548,700,394,761,582,731,377,944,634,914,342,1005,668,1005,462,1005,548,1005,480,1188,565,1158,497,1340,548,1371,883,1
72,518,670,394,731,582,731,377,914,634,883,342,975,685,975,462,1036,548,1036,480,1158,565,1158,497,1310,565,1340,883,1
73,487,640,394,700,582,700,360,883,634,853,325,944,685,914,462,975,548,975,480,1158,565,1158,480,1310,565,1310,853,0
74,457,640,394,700,582,670,360,853,634,822,308,914,702,883,462,914,548,914,480,1127,565,1127,480,1280,565,1340,792,0
75,457,609,394,670,582,670,342,822,651,822,274,853,720,853,462,914,548,914,480,1127,565,1127,480,1280,565,1310,792,0
76,426,609,394,670,582,670,342,792,651,792,274,853,737,822,462,914,548,914,462,1005,565,1127,480,1249,565,1280,792,0
77,426,609,411,640,582,640,360,792,668,792,257,822,754,822,445,944,548,914,462,1005,565,1127,480,1249,565,1280,792,0
78,426,609,411,640,582,640,342,792,668,761,257,822,754,792,462,944,548,944,462,1005,565,1158,480,1249,565,1310,792,0
79,426,609,411,670,582,670,342,731,668,761,257,792,771,761,462,944,548,944,462,1066,548,1036,480,1219,565,1280,792,0
80,457,609,428,670,582,670,342,792,668,792,257,792,754,792,462,944,548,944,462,1066,565,1158,480,1249,565,1310,822,0
81,487,640,411,700,582,700,360,792,651,792,274,792,737,792,462,944,548,944,462,1097,565,1127,480,1280,565,1310,822,0
82,487,670,411,731,582,700,360,822,651,822,291,822,737,822,462,975,548,975,462,1127,565,1127,480,1280,565,1310,853,0
83,518,700,411,731,582,731,360,853,651,853,308,853,720,853,462,1005,548,1005,462,1158,565,1158,480,1310,565,1371,883,1
84,548,731,428,761,582,761,377,883,634,883,325,883,702,883,462,1036,548,1036,462,1158,565,1127,497,1340,565,1340,914,1
85,579,761,411,822,582,792,377,914,634,914,342,944,702,944,462,1066,531,1097,462,1127,565,1127,497,1340,565,1340,944,1
86,609,792,411,822,582,822,360,944,634,944,342,975,702,1005,462,1158,548,1158,462,1127,548,1310,497,1340,565,1340,1005,1
87,609,792,411,822,582,822,360,1005,634,944,342,1005,685,1036,462,1127,548,1127,497,1340,548,1310,497,1340,565,1249,975,1
88,609,761,411,822,582,822,360,1005,634,975,342,1036,685,1036,480,1127,548,1127,462,1097,548,1097,497,1340,548,1340,975,1
89,579,761,411,792,582,792,377,944,651,975,325,1005,685,1036,480,1158,548,1158,462,1097,565,1188,514,1340,548,1340,975,1
90,548,731,394,792,582,761,342,944,634,914,325,1005,685,975,462,1097,548,1097,462,1097,582,1127,497,1340,548,1340,944,1
91,518,700,394,761,582,731,342,914,634,883,308,975,702,944,462,1005,548,1005,462,1066,582,1127,497,1340,565,1371,883,1
92,487,670,394,731,582,700,342,883,634,853,291,944,720,914,462,1005,548,975,462,1066,565,1127,497,1280,565,1310,853,0
93,487,640,394,700,582,700,325,853,651,853,274,883,737,883,445,944,548,914,480,1127,565,1097,480,1310,565,1280,822,0
94,457,640,411,670,582,700,325,822,651,822,257,853,737,853,445,914,531,914,462,1097,565,1097,480,1280,565,1310,792,0
95,457,609,411,670,582,670,325,792,651,792,240,822,754,822,462,944,548,914,462,1097,565,1127,480,1280,565,1310,792,0
96,457,609,411,670,582,670,325,761,668,792,240,822,754,792,462,944,548,914,462,1127,565,1127,480,1310,565,1310,792,0
97,457,609,411,670,582,670,325,792,668,792,240,792,754,792,462,944,548,944,480,1158,548,1158,480,1280,565,1310,822,0
98,457,640,411,670,565,670,325,792,651,792,257,792,754,761,445,944,531,944,462,1127,548,1036,480,1280,565,1280,822,0
99,487,640,411,670,582,700,325,792,651,792,257,792,737,792,445,975,531,975,462,1066,548,1036,480,1280,565,1310,822,0
100,487,670,411,700,565,700,342,822,651,792,274,822,737,792,445,975,548,975,462,1097,548,1066,480,1280,565,1280,853,0
101,518,700,394,731,565,731,342,853,651,822,308,853,720,822,462,1005,531,975,462,1127,565,1158,480,1310,565,1340,883,1
102,548,731,394,761,565,731,342,883,634,853,308,883,702,853,462,1036,548,1005,480,1127,565,1127,497,1340,548,1340,883,1
103,579,761,411,792,565,792,342,914,634,883,325,944,702,914,462,1036,548,1036,462,1158,565,1127,497,1340,548,1340,914,1
104,609,792,394,822,565,822,342,975,634,914,325,975,685,944,462,1158,565,1158,462,1158,548,1310,497,1340,548,1310,1005,1
105,609,792,394,822,565,822,342,1005,634,944,325,1005,685,975,462,1158,548,1188,480,1158,548,1310,497,1340,548,1340,1005,1
106,609,792,394,822,582,822,360,1005,651,975,342,1036,668,1005,462,1158,531,1127,462,1127,565,1310,497,1340,548,1340,1005,1
107,579,761,394,792,582,792,360,975,634,944,342,1036,668,1036,462,1097,548,1066,480,1158,582,1188,497,1340,548,1371,944,1
108,548,731,377,792,565,761,342,944,617,914,325,1005,668,1005,462,1036,531,1036,462,1158,582,1158,497,1340,548,1340,914,1
109,518,700,377,731,565,731,342,914,617,883,308,975,668,975,462,1005,548,1005,462,1158,565,1127,497,1340,565,1340,883,1
110,487,670,377,700,565,700,342,853,617,853,291,944,685,944,445,944,531,944,462,1127,548,1127,480,1340,565,1310,822,0
111,457,640,377,700,565,700,342,822,634,822,274,883,702,883,445,914,531,914,462,1127,548,1097,480,1310,565,1310,792,0
112,457,640,377,670,565,670,325,822,634,792,240,853,720,853,445,944,531,914,462,1127,548,1097,480,1310,565,1310,792,0
113,457,609,377,670,565,670,308,792,634,792,222,822,737,822,445,914,531,914,462,1158,548,1127,480,1340,565,1310,792,0
114,426,609,360,670,548,640,308,792,651,761,205,792,737,792,445,914,531,914,462,1127,548,1097,462,1310,565,1280,792,0
115,426,609,377,670,548,640,308,792,651,761,205,792,754,792,428,914,531,914,462,1127,548,1097,462,1310,565,1280,792,0
116,457,609,360,670,531,640,291,792,651,761,205,761,754,761,445,944,531,914,445,1127,548,1097,462,1280,565,1310,792,0
117,457,640,377,670,548,670,308,792,651,761,222,761,737,761,445,944,514,944,445,1127,548,1097,462,1280,565,1310,822,0
118,487,640,377,700,548,700,308,822,651,761,240,792,720,761,445,944,514,944,445,1097,548,1097,462,1280,548,1310,822,0
119,487,670,377,700,531,700,325,822,617,792,257,822,720,792,428,975,514,944,445,1127,548,1097,462,1310,548,1310,822,0
120,548,700,377,761,531,731,325,883,617,822,274,853,702,822,428,1005,514,975,445,1158,548,1158,462,1340,548,1340,853,0
121,579,731,377,792,531,761,325,883,617,853,274,883,685,853,428,1036,531,1005,445,1219,548,1188,462,1340,548,1340,914,1
122,609,761,377,822,531,792,342,944,617,883,291,944,668,914,445,1066,531,1036,445,1158,565,1158,462,1340,531,1340,944,1
123,609,792,360,822,548,822,325,975,600,914,291,975,668,944,445,1097,531,1066,445,1219,565,1188,462,1371,531,1371,975,1
124,609,792,377,822,548,822,308,1005,600,914,291,1036,668,975,445,1097,514,1066,445,1188,548,1219,462,1371,531,1371,944,1
125,609,761,360,822,548,822,325,975,600,914,308,1036,651,1005,428,1066,514,1066,445,1158,548,1219,462,1340,531,1371,944,1
126,579,731,360,792,548,792,325,975,617,944,308,1005,668,1005,428,1066,514,1066,445,1127,548,1127,462,1340,531,1340,944,1
127,548,700,360,761,548,731,325,944,600,883,291,1005,668,975,445,1005,531,975,445,1158,548,1127,462,1371,531,1340,883,1
128,518,670,360,731,548,731,325,883,600,853,274,975,668,914,428,975,514,944,445,1158,548,1127,462,1340,548,1340,853,0
129,487,640,360,700,548,700,325,853,617,853,257,914,685,883,428,944,514,944,445,1127,548,1127,462,1310,548,1310,822,0
130,457,640,360,700,548,670,325,822,617,792,240,883,702,853,428,914,514,914,445,1127,548,1097,445,1280,565,1310,792,0
131,457,609,360,670,531,670,325,792,617,792,222,853,565,670,428,914,514,883,445,1127,548,1097,445,1280,565,1280,792,0
132,457,609,360,670,531,640,308,792,634,761,205,822,720,792,428,914,514,883,445,1127,548,1097,445,1310,565,1280,792,0
133,457,609,360,670,531,640,291,792,634,761,205,822,720,761,428,914,514,883,445,1127,548,1097,445,1340,565,1310,792,0
134,457,609,360,670,531,640,291,792,617,761,205,792,720,761,428,914,514,914,445,1127,548,1066,462,1310,565,1280,792,0
135,457,640,360,670,531,670,291,792,617,761,205,792,702,731,411,914,514,914,445,1127,548,1097,462,1310,565,1280,792,0
136,457,640,360,700,531,670,291,792,617,761,222,792,702,761,428,944,514,914,445,1127,548,1097,462,1280,548,1310,822,0
137,487,670,360,700,514,670,308,822,617,792,240,822,685,761,428,944,514,944,445,1127,548,1097,462,1310,548,1310,822,0
138,518,700,360,731,531,731,308,853,617,792,257,822,685,792,428,975,514,975,445,1158,548,1158,462,1340,548,1340,853,0
139,548,731,360,761,531,731,325,883,600,853,257,853,668,822,428,1005,514,975,445,1158,548,1127,480,1340,548,1340,883,1
140,579,761,360,792,531,761,325,914,617,883,291,914,651,883,445,1066,497,1066,428,1097,531,1066,480,1340,548,1340,944,1
141,609,761,360,822,531,792,342,944,600,914,291,975,651,944,445,1158,514,1127,445,1097,548,1158,480,1340,531,1340,1005,1
142,609,792,360,853,548,822,342,975,600,914,308,1005,634,975,445,1158,514,1127,480,1340,531,1310,480,1340,531,1340,975,1
143,609,792,360,853,548,822,325,1005,600,944,308,1036,634,1036,445,1188,531,1158,445,1158,531,1371,480,1340,548,1371,1005,1
144,609,761,360,822,548,822,325,1005,600,975,308,1036,634,1036,445,1188,531,1158,480,1371,531,1371,480,1340,548,1371,1005,1
145,579,731,360,792,548,792,325,1005,600,975,308,1036,634,1036,428,1127,514,1097,445,1158,531,1066,480,1340,531,1340,944,1
146,548,731,360,792,548,761,325,975,600,944,308,1036,634,1005,428,1036,514,1005,428,1158,565,1188,480,1340,531,1340,914,1
147,518,700,342,761,548,731,325,914,600,914,291,1005,634,975,428,1005,514,975,445,1158,548,1127,462,1340,531,1340,883,1
0,579,731,377,792,565,761,342,914,617,914,308,1005,651,1005,445,1005,531,1005,445,1158,531,1188,462,1310,548,1340,914,1
1,579,761,394,792,582,792,342,914,617,914,308,1005,651,1036,445,1005,531,1005,445,1158,531,1188,480,1310,548,1340,914,1
2,609,761,394,822,582,792,342,944,617,944,308,1036,651,1036,445,1036,531,1036,445,1188,548,1188,480,1310,548,1340,914,1
3,609,792,394,822,582,822,342,975,617,944,308,1036,651,1036,445,1036,531,1036,445,1219,548,1219,480,1340,548,1340,914,1
4,609,792,394,822,582,822,342,975,617,944,308,1066,668,1066,445,1036,531,1036,428,1249,548,1249,480,1340,548,1340,914,1
5,609,792,394,822,582,822,342,975,634,975,291,1066,685,1036,445,1036,531,1036,445,1249,548,1127,480,1340,548,1340,944,1
6,609,761,394,822,582,792,342,975,634,975,291,1036,702,1036,445,1066,531,1066,445,1249,548,1066,462,1340,548,1340,944,1
7,579,731,394,792,582,792,342,944,634,944,308,975,702,975,445,1066,531,1066,445,1127,531,1127,462,1310,548,1340,944,1
8,548,700,394,761,582,761,342,914,634,883,274,944,720,944,445,1005,548,1005,445,1158,548,1158,462,1340,548,1340,883,1
9,518,670,394,731,582,731,325,883,634,853,257,914,737,914,445,1005,548,975,445,1158,565,1158,462,1310,565,1340,853,0
10,487,670,394,700,582,700,325,853,651,822,240,853,737,853,445,975,531,944,445,1127,565,1127,462,1310,565,1310,822,0
11,457,640,394,670,565,670,342,822,651,792,240,853,754,822,445,944,531,944,445,1127,565,1127,462,1310,565,1310,822,0
12,457,609,394,670,582,670,342,792,651,792,240,822,754,822,445,944,531,914,445,1127,565,1127,462,1310,565,1280,792,0
13,457,609,394,670,582,670,325,792,651,761,240,822,754,792,445,975,531,944,445,1005,565,1158,462,1249,565,1310,822,0
14,426,609,394,670,582,670,342,792,651,761,257,822,754,792,445,944,531,944,462,1188,565,1127,480,1280,565,1310,792,0
15,457,609,394,670,582,670,325,792,651,792,257,822,737,822,445,944,531,914,462,1158,548,1127,462,1280,565,1310,792,0
16,457,609,394,670,582,670,325,792,651,792,257,822,737,822,445,914,531,914,462,1127,548,1127,480,1280,565,1310,792,0
17,457,640,394,700,600,700,342,822,651,792,274,853,720,853,445,944,531,944,462,1127,548,1127,480,1280,565,1310,822,0
18,487,640,394,731,600,731,360,822,651,822,291,883,720,883,445,975,531,944,462,1158,548,1127,480,1280,565,1310,853,0
19,518,670,394,731,582,731,360,853,634,822,308,914,702,914,445,1005,531,975,462,1188,565,1158,497,1310,565,1340,853,0
20,548,700,411,761,582,761,360,883,651,883,325,944,702,944,445,1036,531,1005,480,1219,548,1188,497,1310,565,1340,883,1
21,579,731,411,792,582,792,360,914,634,914,325,1005,685,1005,445,1066,548,1036,462,1219,565,1219,514,1340,565,1340,914,1
22,609,761,411,822,600,822,360,975,651,975,325,1036,668,1036,462,1066,548,1066,480,1249,565,1158,497,1340,548,1371,944,1
23,609,792,411,822,600,822,360,1005,651,1005,342,1066,668,1066,462,1097,548,1066,462,1249,565,1219,514,1371,565,1371,975,1
24,609,761,411,822,600,822,360,1005,634,1005,342,1066,651,1066,480,1249,548,1188,565,1158,565,1127,497,1340,548,1340,1036,1
25,579,731,411,792,582,792,377,975,634,975,325,1036,668,1036,462,1127,548,1097,462,1158,582,1188,497,1340,548,1371,944,1
26,548,700,411,761,600,761,360,944,634,944,325,1005,668,1036,462,1097,548,1066,462,1127,582,1219,497,1340,548,1371,914,1
27,518,700,394,731,582,731,360,914,634,914,308,975,685,975,462,1036,548,1036,480,1188,565,1158,497,1340,565,1340,883,1
28,487,670,394,731,582,700,360,853,634,883,291,944,702,944,480,1097,548,1066,480,1097,565,1097,497,1310,565,1310,914,1
29,457,640,394,700,582,700,360,822,634,822,274,883,720,883,445,975,531,944,462,1005,548,1097,480,1280,565,1310,822,0
30,457,640,394,670,582,670,360,792,651,822,257,853,737,853,445,975,531,944,462,1036,548,1097,480,1310,565,1310,822,0
31,457,609,394,670,582,670,342,792,651,792,257,853,737,822,462,1005,531,1005,462,1036,548,1066,480,1280,565,1310,853,0
32,457,609,394,670,582,670,325,792,651,792,257,822,754,822,445,975,531,975,462,1036,548,1097,480,1310,565,1310,822,0
33,457,609,411,670,582,670,342,792,651,792,257,822,754,822,445,944,531,944,480,1188,548,1127,480,1340,565,1310,822,0
34,457,609,411,670,582,670,325,792,651,792,274,822,737,822,445,975,531,975,462,1036,548,1097,480,1310,565,1310,822,0
35,487,640,411,700,582,700,342,792,651,792,274,853,720,822,445,975,531,975,462,1036,548,1066,480,1310,565,1310,853,0
36,487,670,394,731,582,700,342,822,651,822,291,853,720,853,462,975,548,975,445,1036,548,1066,480,1310,548,1310,853,0
37,518,670,394,731,582,731,342,853,634,822,308,883,702,883,445,1005,548,975,445,1066,565,1097,480,1340,565,1340,853,0
38,548,700,394,761,582,761,360,883,634,853,325,944,685,914,462,1005,548,1005,462,1188,565,1158,480,1371,548,1371,883,1
39,579,761,394,822,582,792,342,944,634,883,325,975,685,975,480,1097,548,1097,445,1036,565,1127,480,1340,548,1371,944,1
40,609,761,411,822,582,822,360,975,651,975,342,1036,668,1005,462,1158,531,1158,445,1127,565,1310,480,1340,548,1371,1005,1
41,609,792,411,822,582,822,377,1005,634,975,342,1066,668,1036,462,1127,531,1127,462,1219,565,1188,480,1371,548,1371,975,1
42,609,761,411,822,600,822,360,1036,651,1005,342,1066,651,1066,462,1188,548,1188,462,1158,565,1158,497,1371,548,1371,1036,1
43,579,731,394,822,582,792,360,1005,634,975,342,1066,651,1036,462,1127,531,1127,462,1158,565,1127,497,1371,548,1371,975,1
44,548,700,394,761,600,761,360,944,617,944,325,1005,668,1005,462,1066,548,1036,462,1188,565,1158,480,1371,548,1371,914,1
45,518,670,394,731,600,731,360,914,617,914,308,975,685,975,462,1036,531,1005,462,1097,548,1097,480,1340,565,1371,883,1
46,487,670,394,700,600,731,360,853,634,883,308,944,685,944,445,975,548,975,462,1158,565,1158,480,1340,565,1371,853,0
47,487,640,394,700,582,700,360,822,634,822,291,883,720,914,445,944,548,944,462,1127,565,1127,480,1310,565,1310,822,0
48,457,609,394,670,582,670,360,822,651,822,274,883,737,853,445,944,531,944,462,1127,565,1127,480,1310,565,1310,822,0
49,457,609,394,670,582,670,360,822,668,822,257,853,754,853,445,944,548,914,462,1127,565,1127,480,1310,565,1310,792,0
50,426,609,394,670,582,670,342,792,668,792,257,853,754,822,445,944,548,914,462,1127,565,1127,480,1340,565,1310,792,0
51,457,609,411,670,582,670,360,792,668,761,257,822,634,761,445,944,548,944,462,1127,565,1127,480,1340,565,1310,792,0
52,457,640,411,670,582,670,342,792,668,761,274,822,634,761,462,944,548,944,480,1127,565,1127,480,1310,582,1310,822,0
53,487,640,411,700,582,700,377,822,634,822,291,853,720,822,462,944,548,944,480,1127,565,1127,480,1310,582,1340,822,0
54,487,670,411,700,582,700,360,853,651,822,308,853,685,822,462,975,548,944,480,1158,582,1127,480,1310,582,1340,822,0
55,518,700,428,731,582,731,360,853,634,822,325,914,668,853,462,1005,548,975,480,1158,582,1158,497,1340,565,1371,853,0
56,548,731,411,761,582,761,360,883,634,853,342,944,651,914,462,1005,548,1005,480,1188,582,1158,497,1340,565,1371,883,1
57,579,761,411,822,600,792,360,944,651,944,342,1005,651,975,462,1066,548,1036,480,1188,582,1127,497,1340,565,1371,914,1
58,609,761,411,822,600,822,360,1005,651,1005,342,1066,651,1036,462,1127,548,1127,462,1158,582,1158,514,1371,565,1371,975,1
59,609,792,411,853,600,822,377,1036,668,1036,360,1097,651,1066,480,1188,548,1188,462,1158,565,1340,497,1340,565,1371,1036,1
60,609,761,411,853,600,822,377,1036,651,1005,360,1097,651,1066,480,1219,548,1188,582,1158,565,1158,497,1340,565,1371,1036,1
61,579,761,411,822,600,792,377,975,634,975,342,1066,668,1036,462,1158,548,1127,462,1158,582,1158,497,1340,565,1371,975,1
62,548,731,394,792,600,761,377,944,651,944,342,1005,685,1005,462,1097,548,1097,480,1127,582,1127,497,1340,565,1371,944,1
